Zákonodárce nové spisovné češtiny : k dvoustému výročí narození Josefa Dobrovského /,,,1953,"['Dobrovský, Josef,']","['lingvistika', 'lingvistika']",['referáty']
O jazyce literárních děl /,,,1953,[],"['lingvistika', 'lingvistika']",['recenze']
Jazyk literárních děl /,,,1953,"['Havránek, Bohuslav,', 'Trávníček, František,']",['lingvistika'],['referáty']
Ivan Olbracht zemřel : 30. prosince 1952.,,,1953,"['Olbracht, Ivan,']",[],['nekrology']
Popisné pasáže v epické próze /,,,1955,[],"['stylistika', 'stylistika', 'stylistika']","['články', 'studie']"
"Poznámky k slovní zásobě v románě Karla Čapka ""Život a dílo skladatele Foltýna"" /",,,1955,"['Čapek, Karel,']",['stylistika'],['analýzy']
O t. zv. jazykové úpravě ve vydání klasiků /,,,1955,[],['edice'],['úvahy']
O jazyce naší nové prózy /,,,1955,"['Trávníček, František,']","['stylistika', 'stylistika']",['recenze']
Jazyk literárního díla a překladu /,,,1955,"['Zápotocký, Antonín,']","['stylistika', 'stylistika']",['články']
K výkladu jmen t. zv. Geografa bavorského /,,,1956,"['Spal, Jaromír,']","['rukopisy', 'rukopisy']",['recenze']
"K vyjadřování řeči postav v románě J. Otčenáška ""Občan Brych"" /",,,1957,"['Otčenášek, Jan,', 'občan Brych (literární postava)']","['přímá řeč', 'přímá řeč', 'přímá řeč']","['analýzy', 'studie']"
K redakcím staročeského překladu biblického /,,,1958,"['Dobrovský, Josef,', 'Kyas, Vladimír,']","['překladatelství', 'překladatelství']",['články']
Kniha o překládání : příspěvky k otázkám překladu z ruštiny /,,,1954,"['Moravec, Jaroslav,']","['překladatelství', 'překladatelství']",['recenze']
Německá práce o polopřímé řeči /,,,1958,"['Neubert, Albrecht,']",['stylistika'],['recenze']
"Norbert Frýd, Havíř Gavlas /",,,1954,"['Frýd, Norbert,']",['česká próza'],['recenze']
"Miloš Švácha, Země na úsvitu : reportáž o budování Ostravska /",,,1954,"['Švácha, Miloš,']",['reportáže'],['recenze']
"Lenka Hašková, Lidé z velké stavby /",,,1954,"['Hašková, Lenka,']",['reportáže'],['recenze']
Nové vydání Dalimilovy kroniky /,,,1957,"['Dalimil,', 'Kirsten, Z.', 'Daňhelka, Jiří,']","['edice', 'edice']",['recenze']
Řeč a písemnictví českých židů v době přemyslovské /,,,1957,"['Jakobson, Roman,', 'Chládek, Abraham', 'Ór Záur, Izák']","['židovská literatura', 'židovská literatura']",['referáty']
Základní typ epické věty u B. Němcové a M. Pujmanové : pokus o stylistické porovnání /,,,1958,"['Mukařovský, Jan,', 'Němcová, Božena,', 'Pujmanová, Marie,']","['syntax', 'syntax', 'syntax']","['analýzy', 'studie']"
Památky staročeské literatury ze čtyř století /,,,1958,"['Urbánková, Emma,', 'Király, Péter,', 'Molnár, Amedeo,', 'Léry, Jean de,', 'Štítný ze Štítného, Tomáš,']","['fragmenty rukopisů', 'fragmenty rukopisů', 'fragmenty rukopisů', 'fragmenty rukopisů']",['referáty']
Několik poznámek o stylu Afriky snů a skutečnosti /,,,1959,"['Hanzelka, Jiří,', 'Zikmund, Miroslav,']","['stylistika', 'stylistika', 'stylistika']",['analýzy']
Kdy opravdu vycházel Jungmannův slovník česko-německý? /,,,1959,"['Jungmann, Josef,']",['slovníky'],['poznámky']
Výbor z české literatury od počátků po dobu Husovu /,,,1959,[],"['staročeské legendy', 'staročeské legendy', 'staročeské legendy', 'staročeské legendy']",['recenze']
Kniha o lidovém vypravěči /,,,1959,"['Smolka, Josef', 'Satke, Antonín,']","['edice', 'edice', 'edice']",['recenze']
Emma Urbánková: Rukopisy a vzácné tisky pražské universitní knihovny /,,,1957,"['Urbánková, Emma,']","['středověk', 'středověk', 'středověk', 'středověk', 'středověk']",['recenze']
K jazykové stránce tzv. lidových vyprávění : na okraj Bělíkovy sbírky Povídání z Horácka /,,,1959,"['Bělík, Vratislav,']",['dialekty'],['recenze']
"""Collectura"" M. Prokopa z Plzně /",,,1957,"['Prokop z Plzně,', 'Prokeš, Jaroslav,', 'Kříž, Oldřich z Telče,']","['husitství', 'husitství', 'husitství', 'husitství']",['studie']
Český překlad /,,,1959,[],"['překladatelství', 'překladatelství']","['recenze', 'referáty', 'bibliografie']"
O slohu vyprávění Karla Čapka : k 70. výročí narození Karla Čapka /,,,1960,"['Čapek, Karel,']","['stylistika', 'stylistika', 'stylistika']",['analýzy']
O překladatelský sloh jevištní /,,,1960,"['Shakespeare, William,']","['překladatelství', 'překladatelství', 'překladatelství', 'překladatelství']","['studie', 'analýzy']"
Několik poznámek o pojetí Alexandra Vel. v díle pedagoga J. A. Komenského /,,,1957,"['Komenský, Jan Amos,', 'Alexandr Veliký,']","['citáty', 'citáty', 'citáty']",['poznámky']
Otakar Hostinský jako badatel o antice /,,,1957,"['Hostinský, Otakar,']",['antika'],['studie']
Je Šimon Lomnický autorem hanopisu exekuce z r. 1621? /,,,1957,"['Lomnický z Budče, Šimon,', 'Skála ze Zhoře, Pavel,']","['poezie', 'poezie']",['poznámky']
Herojská klausule v české próze /,,,1957,"['Stašek, Antal,']","['dopisy', 'dopisy', 'dopisy']",['poznámky']
"Józef Magnuszewski, Stosunki literackie polsko-czeskie w końcu XIX i na początku XX wieku /",,,1954,"['Magnuszewski, Józef,']","['Češi a Poláci', 'Češi a Poláci', 'Češi a Poláci']",['recenze']
"Petr Bezruč, Písně 1899-1900 /",,,1954,"['Bezruč, Petr,', 'Králík, Oldřich,']",['česká poezie'],['recenze']
Význam posledních prací J. V. Stalina pro některé základní otázky theorie umění /,,,1954,"['Stalin, Iosif Vissarionovič,', 'Smetana, Bedřich,', 'Rimskij-Korsakov, Nikolaj Andrejevič,', 'Lessing, Gotthold Ephraim,', 'Schönberg, Arnold,']","['teorie poznání', 'teorie poznání', 'teorie poznání', 'teorie poznání', 'teorie poznání', 'teorie poznání', 'teorie poznání']",['studie']
Spisovatelé Ostravsku /,,,1954,"['Závada, Vilém,', 'Glazarová, Jarmila,', 'Aškenazy, Ludvík,', 'Mikulášek, Oldřich,', 'Marek, Jiří,', 'Káňa, Vašek,']","['česká poezie', 'česká poezie', 'česká poezie', 'česká poezie']",['recenze']
"Josef Filgas, Za mrazivých dnů /",,,1954,"['Filgas, Josef,']","['česká próza', 'česká próza']",['recenze']
"Fran Směja, Věřím v člověka : sbírka povídek /",,,1954,"['Směja, Fran,']",['česká próza'],['recenze']
"Otto Ježek, Hudba života : verše /",,,1954,"['Ježek, Otto,']",['česká poezie'],['recenze']
"Josef Kajetán Tyl, Sedlské noviny /",,,1954,"['Tyl, Josef Kajetán,', 'Winkler, Jan,', 'Kozánek, Jan,']","['publicistika', 'publicistika']",['recenze']
Čeští radikální demokraté : (výbor politických statí z r. 1848-1870) /,,,1954,"['Kosík, Karel,', 'Sabina, Karel,', 'Frič, Josef Václav,', 'Arnold, Emanuel,', 'Vávra-Haštalský, Vincenc,', 'Knedlhans Liblínský, Jan Slavibor,']","['kultura a politika', 'kultura a politika', 'kultura a politika']",['recenze']
"Alois Zbavitel, František Palacký ve Frenštátě pod Radhoštěm : k uctění 150. výročí narozenin Otce národa vydala místní rada osvětová ve Frenštátě p. R. jako 3. sv. Knihovny r. 1948 /",,,1954,"['Zbavitel, Alois,', 'Palacký, František,']","['výročí', 'výročí', 'výročí']",['recenze']
"Lenka Hašková, Silné pokolení /",,,1954,"['Hašková, Lenka,']",['česká próza'],['recenze']
"Petr Bezruč, Dvě vzpomínky /",,,1954,"['Bezruč, Petr,', 'Páta, Josef,', 'Hauft, Jindřich,']","['vzpomínky', 'vzpomínky']",['recenze']
Roky Aloisa Jiráska /,,,1954,"['Jirásek, Alois,', 'Novotný, Miloslav,']","['biografie', 'biografie']",['recenze']
"Adolf Branald, Hrdinové všedních dnů : I. díl, Život /",,,1954,"['Branald, Adolf,', 'Klepl, Jan,']","['vzpomínky', 'vzpomínky']",['recenze']
"Zdeněk Nejedlý, Z české kultury /",,,1954,"['Nejedlý, Zdeněk,', 'Duša, Ferdiš,']","['kultura a ideologie', 'kultura a ideologie']",['recenze']
Za Klementem Králíkem /,,,1954,"['Králík, Klement,']",['filologové'],['nekrology']
K dějinám teorie překladu /,,,1959,"['Levý, Jiří,']",['překladatelství'],['recenze']
K některým otázkám hodnocení Husova učení /,,,1955,"['Hus, Jan,', 'Kybal, Vlastimil,', 'Masaryk, Tomáš Garrigue,', 'Bartoš, František Michálek,', 'Nejedlý, Zdeněk,', 'Machovec, Milan,']","['poznání', 'poznání', 'poznání', 'poznání', 'poznání', 'poznání', 'poznání', 'poznání', 'poznání', 'poznání']",['studie']
Pohádka jako překladatelský problém /,,,1960,[],"['pohádky', 'pohádky', 'pohádky', 'pohádky', 'pohádky', 'pohádky']",['úvahy']
Cenný příspěvek k poznání jazyka a literatury národního obrození /,,,1960,"['Dobrovský, Josef,', 'Jedlička, Alois,', 'Hauser, Přemysl,', 'Dvořák, Karel,']","['čeština', 'čeština']",['recenze']
Rukopisy bývalé mikulovské knihovny /,,,1959,"['Dokoupil, Vladislav,', 'Dudík, Beda,']","['česká literatura', 'česká literatura']",['články']
Kniha o výstavbě textu umělecké prózy /,,,1960,"['Doležel, Lubomír,']",['stylistika'],['recenze']
Několik poznámek ke kritice jazykového strukturalismu /,,,1955,"['Horálek, Karel,', 'Hegel, Georg Wilhelm Friedrich,', 'Marx, Karl,', 'Freyer, Hans,', 'Heidegger, Martin,', 'Vierkandt, Alfred,', 'Dilthey, Wilhelm,', 'Humboldt, Wilhelm von,', 'Mannheim, Karl,', 'Husserl, Edmund,']","['strukturalismus', 'strukturalismus', 'strukturalismus', 'strukturalismus', 'strukturalismus', 'strukturalismus', 'strukturalismus', 'strukturalismus', 'strukturalismus', 'strukturalismus']",['poznámky']
Studie o jazykové charakteristice postav v díle Vl. Vančury /,,,1960,"['Vančura, Vladislav,', 'Kožmín, Zdeněk,']",['stylistika'],['recenze']
Na okraj tří výborů z Havlíčka /,,,1951,"['Havlíček Borovský, Karel,', 'Novotný, Miloslav,', 'Bouček, Jaroslav,']",['edice'],['kritiky']
"Ke knize B. Stanislava ""Karel Havlíček Borovský"" /",,,1955,"['Budín, Stanislav,', 'Havlíček Borovský, Karel,', 'Marx, Karl,', 'Engels, Friedrich,', 'Masaryk, Tomáš Garrigue,']","['umění a ideologie', 'umění a ideologie', 'umění a ideologie', 'umění a ideologie']",['recenze']
Vydávání klasiků pro mládež /,,,1951,"['Němcová, Božena,', 'Černý, Karel,']","['edice', 'edice', 'edice']",['recenze']
Ediční problémy v Babičce /,,,1951,"['Němcová, Božena,']",['edice'],['stati']
Hviezdoslavova knižnice /,,,1951,"['Hviezdoslav, Pavol Országh,']","['edice', 'edice']","['referáty', 'analýzy']"
Na okraj dětské literatury /,,,1950,[],"['dětská literatura', 'dětská literatura', 'dětská literatura']",['poznámky']
"Louis Fürnberg, Amadé a Casanova /",,,1950,"['Eisner, Pavel,', 'Fürnberg, Louis,']",['překlady do češtiny'],['recenze']
"Artur Závodský: Karel Handzel, spisovatel Ostravska /",,,1954,"['Závodský, Artur,', 'Handzel, Karel,']","['monografie', 'monografie']",['recenze']
"Viktor Ficek - Alois Kučík, Bibliografie Petra Bezruče I, Dílo /",,,1954,"['Bezruč, Petr,', 'Ficek, Viktor,', 'Kučík, Alois,']",['bibliografie'],['recenze']
"Jiří Marek, Z cihel a úsměvů /",,,1954,"['Marek, Jiří,']",['česká próza'],['recenze']
"Josef Zika - Jiří Brabec, Antonín Sova /",,,1954,"['Sova, Antonín,', 'Zika, Josef,', 'Brabec, Jiří,']",['monografie'],['recenze']
"F. X. Šalda, Kritické projevy 7 (1908-1909) : soubor díla FXŠ, sv. 16 /",,,1954,"['Šalda, F. X.', 'Bezruč, Petr,']",['literární kritika'],['recenze']
"Hans Künkel, Das Labyrinth der Welt /",,,1954,"['Künkel, Hans,', 'Komenský, Jan Amos,']",['německy psaná literatura'],['recenze']
K některým otázkám socialistického realismu v románových obrazech Antonína Zápotockého /,,,1955,"['Zápotocký, Antonín,', 'Nejedlý, Zdeněk,', 'Gor‘kij, Maksim,']","['socialistický realismus (literatura)', 'socialistický realismus (literatura)', 'socialistický realismus (literatura)', 'socialistický realismus (literatura)', 'socialistický realismus (literatura)']",['studie']
České renesanční novely /,,,1950,"['Hynek z Poděbrad,', 'Grund, Antonín,', 'Boccaccio, Giovanni,']","['edice', 'edice']",['recenze']
Ke kritice strukturalismu /,,,1955,"['Kudrna, Jaroslav,', 'Saussure, Ferdinand de,', 'Vološinov, Valentin Nikolajevič,', 'Trávníček, František,', 'Vančura, Vladislav,']","['strukturalismus', 'strukturalismus', 'strukturalismus', 'strukturalismus', 'strukturalismus', 'strukturalismus', 'strukturalismus']",['diskuse']
Marxistický výklad názorů Františka Palackého na spisovný jazyk /,,,1950,"['Palacký, František,', 'Bělič, Jaromír,', 'Kutnar, František,']","['spisovný jazyk', 'spisovný jazyk']",['recenze']
Poznámky ke kritice textu Babičky : k vydání Babičky v Národní knihovně /,,,1949,"['Němcová, Božena,', 'Novotný, Miloslav,']",['edice'],['analýzy']
Montesquieu a Čechy XVIII. století /,,,1955,"['Montesquieu, Charles Louis de Secondat,', 'Marie Terezie,', 'Swieten, Gerard van,', 'Sonnenfels, Joseph von,', 'Voigt, Mikuláš Adaukt,', 'Dobrovský, Josef,']","['cenzura', 'cenzura', 'cenzura', 'cenzura']",['glosy']
Lidové loutkové hry a jejich literární prameny : zpráva o práci ze semináře prof. Vl. Šmilauera /,,,1949,"['Štěpánek, Jan Nepomuk,']","['loutkářství', 'loutkářství']",['referáty']
Neznámý dopis Hostinského o estetice /,,,1955,"['Hostinský, Otakar,', 'Durdík, Josef,', 'Herbart, Johann Friedrich,', 'Lessing, Gotthold Ephraim,', 'Aristotelés,']","['korespondence', 'korespondence', 'korespondence', 'korespondence']",['zprávy']
"Henryk Jasciek, Pochwała żicia /",,,1954,"['Jasiczek, Henryk,']","['polská poezie', 'polská poezie', 'polská poezie']",['recenze']
A to je ta krásná země - V pohotovosti /,,,1954,"['Sedloň, Michal,', 'Závada, Vilém,', 'Maršíček, Vlastimil,', 'Bezruč, Petr,']","['česká poezie', 'česká poezie']",['recenze']
"Pavel Eisner, Čeština poklepem a poslechem /",,,1949,"['Eisner, Pavel,']","['čeština', 'čeština']",['recenze']
Karel Sezima zemřel : 13.X. 1876 - 14.XII. 1949 /,,,1949,"['Sezima, Karel,']",[],['nekrology']
Pavel Stalmach a Slovensko /,,,1952,"['Stalmach, Paweł,']","['národní obrození', 'národní obrození', 'národní obrození']",['studie']
Vincenc Prasek a právní historie /,,,1952,"['Prasek, Vincenc,']","['národní obrození', 'národní obrození']",['stati']
Č. Ostravický Svatopluku Čechovi a Adolfu Kubisovi /,,,1952,"['Ostravický, Čeněk,', 'Čech, Svatopluk,', 'Kubis, Adolf,']","['národní obrození', 'národní obrození', 'národní obrození']",['stati']
Ještě dva listy Jana Nerudy Františku Slámovi /,,,1952,"['Neruda, Jan,', 'Sláma, František,']","['národní obrození', 'národní obrození']",['zprávy']
Příspěvek k současným pokusům naší filosofie o nový výklad Husova učení /,,,1956,"['Hus, Jan,', 'Wycliffe, John,', 'Machovec, Milan,', 'Kalivoda, Robert,', 'Tomáš Akvinský,', 'Jan ze Žatce,', 'Nejedlý, Zdeněk,']","['poznání', 'poznání', 'poznání', 'poznání', 'poznání', 'poznání', 'poznání']",['studie']
Radostná země : čtvrtletník Slezského studijního ústavu a jeho lidových badatelů v Ostravském kraji /,,,1952,"['Rohel, Jan,', 'Šajtar, Drahomír,']","['etnografie', 'etnografie', 'etnografie']",['recenze']
Komenského cesta ke Všenápravě /,,,1956,"['Komenský, Jan Amos,', 'Hendrich, Josef,', 'Turnbull, George Henry', 'Hartlib, Samuel,', 'Gauden, John,', 'Hotton, Bohumír', 'De Geer, Louis,']","['teorie poznání', 'teorie poznání', 'teorie poznání', 'teorie poznání', 'teorie poznání', 'teorie poznání']",['studie']
O essayi a o essayistickém slohu : z přednášky v Literárně historické společnosti v Praze /,,,1945,[],"['esej', 'esej', 'esej']",['analýzy']
Vývoj slovosledu v Tylově próze /,,,1959,"['Tyl, Josef Kajetán,']","['slovosled', 'slovosled']",['studie']
Poznámky k jazyku české odrhovačky /,,,1945,[],"['písně', 'písně']","['analýzy', 'poznámky']"
Z dílny slovnikářovy /,,,1945,"['Hanka, Václav,']","['jazykové slovníky', 'jazykové slovníky', 'jazykové slovníky']",['poznámky']
Nad posledními svazky Památek české literatury /,,,1960,"['Léry, Jean de,', 'Tichá, Zdeňka,', 'Horák, Bohuslav,', 'Hodura, Quido,']","['starší česká literatura', 'starší česká literatura']",['články']
Rytmické závěry větné u Erbena /,,,1945,"['Erben, Karel Jaromír,', 'Štítný ze Štítného, Tomáš,']",['poetika'],"['studie', 'analýzy']"
[Čarovná zahrada. Deset příběhů o lásce.] /,,,1945,[],['povídka'],['recenze']
Nové cesty k pohádkám cizích národů /,,,1960,"['Stanovský, Vladislav,', 'Vladislav, Jan,']","['překladatelství', 'překladatelství', 'překladatelství']",['recenze']
"[František Kožík, Svatá holčička.] /",,,1945,"['Kožík, František,']","['dětské knihy', 'dětské knihy']",['recenze']
"[Karel Svoboda, Zvuková stránka slovesného díla] /",,,1945,"['Svoboda, Karel,']","['melodie', 'melodie']",['referáty']
Květnová soutěž na nové knihy pro mládež.,,,1945,[],"['soutěže', 'soutěže']",['zprávy']
"Je ""písemnictví"" vždycky totéž co ""literatura""? : prof. Emilu Smetánkovi uctivě věnováno /",,,1946,"['Smetánka, Emil,']","['čeština', 'čeština']",['analýzy']
Frenštátské vlivy v díle Boženy Benešové /,,,1946,"['Benešová, Božena,']",['dialekty'],"['vzpomínky', 'biografické poznámky']"
Sloh v knihách pro mládež /,,,1946,[],['dětské knihy'],['úvahy']
