,title,author,author code,year,figures,description,genre
14754,Za Aničkou /,"Ruml, Jiří,",jk01103056,1992,"Marvanová, Anna,",disidentky;exilový tisk;samizdatové časopisy;úmrtí,nekrology
14755,Osoby /,"Vrabec, Milan,",av20211101596,1979,,,soupisy;česká dramata;úryvky
14756,[Básně a poznámky] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie;poznámky
14757,Jak jsme to v dětství dělali s panenkami /transakce šachsej-wachsej/ : [Všeobecné běsnění čas od času poleví a my se stavíme na zadní.]. /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14758,Jak jsme to v dětství dělali s panenkami /transakce šachsej-wachsej/ : [jako bělostné pěsti akátů]. /,"Vrabec, Milan,",av20211101596,1979,,literární pásma,česká poezie
14759,[Básně] /,"Vaněk, Jan,",xx0011890,1979,"Rosa, João Guimarães,",,česká poezie
14760,Otokar Březina /,"Neradová, Květoslava,",jk01083204,1989,"Březina, Otokar,",čeští básníci,medailony;česká poezie;biografické poznámky
14761,Ondřej Fibich.,"Fibich, Ondřej,",jn19981001105,1989,"Fibich, Ondřej,",čeští básníci,česká poezie;biografické poznámky
14762,Leo Bureš.,"Bureš, Leo",,1989,"Bureš, Leo",čeští básníci,česká poezie;biografické poznámky
14763,Jiří Hauber.,"Hauber, Jiří,",ola200208104,1989,"Hauber, Jiří,",čeští básníci,česká poezie;biografické poznámky
14764,Bohdan Chlíbec.,"Chlíbec, Bohdan,",jn19990202002,1989,,čeští básníci,česká poezie;biografické poznámky
14765,Ewald Murrer.,"Murrer, Ewald,",jn19992000746,1989,,čeští básníci,česká poezie;biografické poznámky
14766,Roman Szpuk.,"Szpuk, Roman,",jn99240001163,1989,,čeští básníci,česká poezie;biografické poznámky
14767,Pavel Kolmačka.,"Kolmačka, Pavel,",jn19990209373,1989,,čeští básníci,česká poezie;biografické poznámky
14768,Noření /,"Rejchrt, Pavel,",jn19990218092,1989,,,české prózy;modlitby
14769,[Básně] /,"Chagall, Marc,",jn19990003790,1989,,,francouzská poezie
14770,"Krev : [Všude je krev, krom v srdci člověka. To srdce není tak] /","Emmanuel, Pierre,",ola2002161267,1989,,,francouzská poezie
14771,V7 - vývoj lidské drogy : [vlna násilného kladiva tluče zběsile o hřeb]. /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14772,[Básně] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14773,Orgie samoty /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14774,Z rukopisných sešitů /,"Vokolek, Vladimír,",jk01150429,1989,,,české prózy;deníky;úryvky;anotace;biografické poznámky
14775,O jednom současném ateismu : zamyšlení nad texty J. Nohavici /,"Putna, Martin C.,",jn19990009959,1989,"Nohavica, Jaromír,",písničkáři;ateismus;písňové texty,křesťanství;kritiky
14776,Malé české divadlo /,jad,,1989,"Uhde, Milan,",scénická čtení;české drama,anotace
14777,Šest pokusů o přesah /,mop,,1989,"Murrer, Ewald,;Chlíbec, Bohdan,;Hauber, Jiří,;Kvíz, Rudolf;Vacek, Libor,;Szpuk, Roman,",autorská čtení;čeští básníci,recenze
14778,Šesté vydání Durychova Rekviem /,"Chlíbec, Bohdan,",jn19990202002,1989,"Durych, Jaroslav,",česká próza,recenze
14779,[Básně] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14780,"[Básně, prózy a úryvky] /","Vrabec, Milan,",av20211101596,1979,,sny,česká poezie;české prózy;poezie v próze;aforismy;úvahy;eseje;úryvky;vyprávění
14781,[Básně] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14782,[Básně] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14783,Několik připomínek k hnutí hhch /,"Vrabec, Milan,",av20211101596,1979,"Éluard, Paul,",,poznámky
14784,Z díla Jakuba Demla /,"Šuderla, R.",,1989,"Deml, Jakub,;Deml, Josef",čeští spisovatelé;duchovní,dopisy;české prózy;úryvky
14785,Jsem dynamit /Fr. Nietzsche/ /,"Vrabec, Milan,",av20211101596,1979,"Nietzsche, Friedrich,",,česká poezie;poezie v próze
14786,[Básně] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14787,[Pronásleduje mne pocit vnitřní nečistoty] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14788,Štěky nad rukopisy /,"Petr, Antonín,",xx0165289,1989,"Bureš, Leo;Černohlávek, Jiří,;Kolmačka, Pavel,;Kratochvíl, Petr;Kroft, Marie;Weiss, Lubomír K.,",česká poezie;čeští básníci,anotace
14789,Tanec hemisféry : [rozkrajuji zdi břitem žiletky] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14790,23. února : [Je mi náhle smutno] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14791,Bylo by to příjemné : [rakové plující asfaltem plesů] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14792,V jeskyni : [oválný prs zhovadilého prince] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14793,17. listopad 1989 /,"Wackermann, Jiří",,1989,,Sametová revoluce (1989 : Československo),české prózy;reportáže
14794,Vyvěrající Blábol Vazelínových Strží Života : [kus po kuse odměřuje budoucnost] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14795,Na svahu pod tratí : [na svahu pod tratí] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14796,[strhávám] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14797,Gizela zmizela : [ach dítko zlořečení] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14798,[Rozkládám se v ohni] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14799,uleť vířivý smutku iluzí : [ponořuji předmět tvých nohou] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14800,[stahuji z kůže] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14801,Udělej si z vlasů ohon : [udělej si z vlasů ohon] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14802,Jekatěrině : [Onehdy v sále tělocvičny] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14803,křídla japonských smetáků : [prudké] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14804,oslněn barbituráty : [jarního dne oslněn sluncem dvojnásobného šera] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14805,[polovina stáje je zaplněna ostrými předměty] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14806,10. ledna 79 : [buduji si letní svět šípy otřesů] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14807,otrok chemie : [slabé neduživé odumírají] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14808,Velké pohřební auto mých iluzí : [popravená kaple vydechla naposled] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14809,3. list života - 12 348 : [bílí světlemodří.] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14810,[atmosféra snu se protahuje] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14811,[Ticho je prázdné a bílé jako smrt] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14812,cesta spravedlivých jest cestou kříže : [karavana dravců podpírá těžký obzor kamennou] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14813,Jednoduchá modlitba : [gypsová demokracie] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14814,[Těžká vina prostoru] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14815,Všechno špatně /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14816,Musíme být silní : [Musíme být silní] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14817,Právě proto jsem sám : [právě proto jsem sám] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14818,Nedívej se na mne : [nedívej se na mne] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14819,Znásilňuji saténové rošťáky /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14820,Magická lodice kopulace : [osamělé krvavé údy] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14821,dno šarlatového pokoje : [místo odkud se pohybuji číslo prostoru jež strhávám do svého klína] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14822,Nesnaž se dozrát do věku lidských stvůr : [nesnaž se dozrát do věku lidských stvůr umírej mlád] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14823,Pozor na pralesního krále : [v houštinách pralesní mýtiny] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14824,Žiletkový Sam : [uvnitř zmrzlého cirkusu rozdává kouzelník Sam] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14825,Mám číst tu báseň? : [řekni mi mám číst tu báseň když mi právě není dobře] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14826,Urychlené věci : [tok věcí nad hlavami lidí] /,"Vrabec, Milan,",av20211101596,1979,,,česká poezie
14827,Dva muži pod dekou : aneb exper9 experimentální text č. 7 : [název: KAPUCÍ NAD SVATÝM OBOŘÍ].,,,1979,,,česká poezie;experimentální poezie
14828,Experimentální pravda : [Senzační a pravdivá svědectví o chovu slepic].,,,1979,,,česká poezie
14829,4. : [na hradě].,,,1979,,,česká poezie
14830,"Experiment8ln9 text - 9 = í, á = 8 : [Hrozně se mi líbí slušnost a chování japonců].",,,1979,,,česká poezie
14831,[hoši my jsme kanály] /,"Stack, Richard",,1979,,,česká poezie
14832,[Jak asi vypadá naděje].,,,1979,,,česká poezie
14833,Jako k Betlému : aneb předsíň do dekadence : [Na zdi se ti zjeví madona].,,,1979,"Heisler, Jindřich,",,česká poezie
14834,1. Slabá dekadence : [DEKADENCE].,,,1979,,,česká poezie
14835,[Prózy].,,,1979,,sny,české prózy
14836,ExPeRiMeNtÁlNí TeXt 67% : [je mi zima].,,,1979,,,česká poezie
14837,Humbuk /,,,1980,"Vrabec, Milan",umělecké skupiny;umělecké programy a manifesty;surrealismus (literatura);surrealismus (umění);umělecké vlivy;literární vlivy;umělecké výstavy,články;poznámky
14838,"[Každé dílo má v sobě určitou spontaneitu, kterou mu předáváš.].",,,1980,,,česká poezie
14839,Krysí lidé.,,,1980,,,české povídky
14840,[Prózy].,,,1980,,sny,české prózy
14841,Sen o vidličce.,,,1980,,sny,české prózy
14842,[Aforismus a básně].,,,1980,,,aforismy;česká poezie
14843,[Podrž se svý nohy].,,,1980,,,česká poezie
14844,[Básně].,,,1980,,,česká poezie
14845,Studený pot - 1.,,,1980,,,české povídky
14846,[Próza a báseň].,,,1980,,sny,české prózy;česká poezie
14847,[Pomazlení].,,,1980,,,česká poezie
14848,Popraskané zvony : [pole jako rozlité oči].,,,1980,,,česká poezie
14849,[Básně].,,,1980,,,česká poezie;poezie v próze
14850,Prohrávající.,,,1980,,,české povídky
14851,Sny krása a nesmrtelnost : [Cesta je připravena kladivy našich výkřiků].,,,1980,,,česká poezie
14852,Představení : [Jezdíme na černo v tramvajích].,,,1980,,,česká poezie
14853,Nemoci zvířat : [Teploměr sklepávaný touhou].,,,1980,,,česká poezie
14854,Kamsi : pokus o román.,,,1980,,,české prózy;české romány
14855,[MERUŇKOVÝ PROVOZ křivé plochy rozzářené ČERNOU TMOU].,,,1980,,,česká poezie
14856,[Básně v próze].,,,198u,,,česká poezie;poezie v próze
14857,"marná ANTIKONCEPCE : [chci aby SE to stalo,].",,,198u,,,česká poezie;experimentální poezie
14858,Poslední dny : fragmenty z Michaelova deníku.,,,198u,,,deníky;úryvky;české prózy
14859,[Próza].,,,198u,,,české prózy
14860,Živý stín.,,,198u,,,české povídky
14861,[Prózy].,,,198u,,,české prózy
14862,Hra : [Chci vám všem říci].,,,198u,,,experimentální poezie;česká poezie
14863,pohádka o starých zádech a nevěstě.,,,198u,,,experimentální prózy;české prózy
14864,Sny.,,,198u,,sny,české prózy
14865,[pomalý strhávání žlutejch zkrvavenejch obvazů].,,,198u,,,česká poezie
14866,"[zmrzlý ječení, dráty].",,,198u,,,česká poezie
14867,[Seděl ve velké výšce a smál se...].,,,198u,,,české prózy
14868,[Oranžový mříže se stahují].,,,198u,,,česká poezie
14869,Několik poznámek k hhch /,,,198u,,umělecká hnutí;umělecké skupiny;umělecké programy a manifesty,poznámky
14870,Vlasť ťjurmy : [Doba má je zkostlivělá] /,Dán,,1988,,,česká poezie
14871,[Básně] /,Whiskey,av20221154442,1988,"Ryba, Oscar,",,česká poezie
14872,Poprvé Jemin Ojedov /,"Ryba, Oscar,",jn19990009975,1988,,,české povídky
14873,Rozhlasové vysílání : [Tísňový volání na všechny možný směry.] /,"Ryba, Oscar,",jn19990009975,1988,"Ginter, Adolf,;Skála, Ivan,;McCartney, Paul,",hnutí odporu;kultura;čeští spisovatelé;čeští básníci;kulturní spolky;hudební skupiny;zpěváci;rock,česká poezie;glosy
14874,Úvodní slovo redakce.,,,1978,,samizdatové časopisy;publicistika;kultura a ideologie;politika;filozofie,úvodníky
14875,I left my hearth in Smíchovské nádraží : [Mám maringotku na Smíchovském nádraží] /,Whiskey,av20221154442,1988,"Ryba, Oscar,",,česká poezie
14876,Vztahy : [Létají k nám.] /,"Ryba, Oscar,",jn19990009975,1988,"Ryba, Oscar,",hudební soutěže;umění a politika;textaři;čeští básníci,písňové texty;poznámky
14877,"[Ano, chlapče, myslím, že to bylo...] /","Ryba, Oscar,",jn19990009975,1988,,,kreslené vtipy
14878,Akmeisti : [Vypili jsme s Blokem] /,Dán,,1988,,,česká poezie
14879,Gratulace /,"Ryba, Oscar,",jn19990009975,1988,,,črty
14880,All Presidents /,"Podraga, Skiol,",js20011212018,1988,,,české povídky
14881,24 obrázků ze života Waltera Cooperinga /,Whiskey,av20221154442,1988,"Jansen, Boris;Ryba, Oscar,",,komiksy
14882,Chilští Koniášové /,"Kohout, Pavel,",jk01061137,1978,,diktatura;vojenská diktatura;kulturní politika;cenzura;ničení knih,fejetony
14883,Bratři v saku /,"Podraga, Skiol,",js20011212018,1988,,,črty
14884,[Měl jsem raději zůstat...] /,"Ryba, Oscar,",jn19990009975,1988,,,kreslené vtipy
14885,Čtenářská obec /,"Podraga, Skiol,",js20011212018,1988,,,črty
14886,"[Jedna, dvě, tři...] /","Ryba, Oscar,",jn19990009975,1988,,,kreslené vtipy
14887,Noční ptáci : [Viděl jsem výra] /,Dán,,1988,,,česká poezie
14888,Z číše života /,"Ryba, Oscar,",jn19990009975,1988,,,české povídky
14889,[Jako hodinky! To byl ten...] /,"Ryba, Oscar,",jn19990009975,1988,,,kreslené vtipy;česká poezie
14890,Žiju si jako Hemingway /,"Ryba, Oscar,",jn19990009975,1988,,,české povídky
14891,Černá kronika StB.,,,1978,"Pitor, František,;Klímová, Alena;Hanus, Zdeněk;Zajíček, Marián;Gombík, Robert;Vlasatý, Gustav;Kobal, Michal;Maňásek, Ivan;Jirous, Ivan Martin,",političtí vězni;disidenti;trestní stíhání;perzekuce,zprávy;medailony
14892,[Ty asi taky budeš...] /,"Ryba, Oscar,",jn19990009975,1988,,,kreslené vtipy
14893,"Druhá variace na téma: It’s ordinary America, já jedu trojkou do Bráníka : [Kde byl Mário?] /","Ryba, Oscar,",jn19990009975,1988,,,písňové texty
14894,Nipigon Story /,Whiskey,av20221154442,1988,,,komiksy
14895,Interview s Václavem Havlem. /,"Havel, Václav,",jk01040240,1978,"Havel, Václav,",politika;politické strany;společenský život;nezávislé občanské iniciativy,úryvky;rozhovory;poznámky
14896,"Výbor pro propuštění V. Havla, J. Kukala a P. Landovského.",,,1978,"Havel, Václav,;Kukal, Jaroslav,;Landovský, Pavel,",političtí vězni;trestní stíhání;perzekuce;nezávislé občanské iniciativy,zprávy
14897,17 statečných.,,,1978,,nezávislé občanské iniciativy;trestní stíhání;političtí vězni;perzekuce,prohlášení
14898,[Texty] /,"Podraga, Skiol,",js20011212018,1989,,,české povídky;črty
14899,[Básně] /,"Karásek, Tomáš",,1989,,,česká poezie;poznámky
14900,"Nevědeckost náboženství jako ""argument"" /",,,1978,"Lenin, Vladimir Il‘jič,",náboženství;věda a víra;socialismus,články;ruská poezie
14901,"Problémy českého turisty, který umí německy dle níže uvedené učebnice.",,,1989,"Zapletal, Štěpán,",,dialogy;parodie
14902,O Luculíkovi /,"Kohout, Pavel,",jk01061137,1978,"Vaculík, Ludvík,;Černý, Václav,",čeští spisovatelé;novináři;nezávislí spisovatelé;samizdatová literatura;perzekuce,fejetony
14903,Proč právě Petlice? /,"Dlask, Jan",,1978,,alternativní kultura;samizdatové edice;samizdatová literatura;alternativní hudba;bytové divadlo;bytová čtení;bytové přednášky,články
14904,[Črty].,,,1989,,,črty;české povídky
14905,Černá kronika StB.,,,1978,"Doležal, Bohumil,",trestní stíhání;perzekuce;literární kritici;disidenti,zprávy
14906,Genéve 1986 : Bother /,"Ryba, Oscar,",jn19990009975,1989,,,komiksy
14907,Captain.,,,1989,,,české povídky
14908,Selhání parťáka Kotlaby.,,,1989,,,české povídky
14909,Bother Comics : again /,"Ryba, Oscar,",jn19990009975,1989,,,komiksy
14910,Basin Street Blues od Tommyho Williamse.,,,1989,,,črty
14911,Samo sobě a hlavně redakci : [Omočil hrot šípu v mrtvolném jedu ze svého dědečka] /,JAGO,,1984,,,česká poezie;úvodníky
14912,Noc /,"Kahuda, Václav,",jn19990209335,1989,,,české povídky
14913,Rpt.,,,1989,,,črty
14914,[Básně] /,"Voznesenskij, Andrej Andrejevič,",jn19990210658,1984,,,ruská poezie
14915,[Básně] /,"Kaplinski, Jaan,",jn20020214017,1984,,,estonská poezie
14916,Sen : [Ve snu vidím žlutý svit. Sípu. Zpocený jsem.] /,"Vysockij, Vladimir,",jn19990210661,1984,,,ruská poezie
14917,[Básně] /,"Holan, Vladimír,",jk01041653,1984,"Justl, Vladimír,",,česká poezie
14918,[Básně] /,JAGO,,1984,,,česká poezie
14919,[Básně] /,"Havlíčková : Borovská, Petra",,1984,,,česká poezie
14920,[Básně] /,DANNY - T. M.,,1984,,,česká poezie
14921,[Básně] /,HUGO,,1984,,,česká poezie
14922,[Básně] /,RUM LIH,,1984,,,česká poezie
14923,Grušův Dotazník /,"Hutka, Jaroslav,",jk01043349,1978,"Gruša, Jiří,",čeští spisovatelé;český román;nezávislí spisovatelé;nezávislá literatura;samizdatová literatura;cenzura;trestní stíhání;svoboda projevu,fejetony
14924,Černá kronika StB.,,,1978,"Gruša, Jiří,;Roubal, Pavel,",čeští spisovatelé;trestní stíhání;vazba;samizdatová literatura;vydávání a distribuce knih;svoboda projevu,zprávy
