,title,author,author code,year,figures,description,genre
1953,Po jaru zima /,"Dresler, Jaroslav,",jk01023057,1979,"Šikl, Václav,",memoárová literatura,recenze
1954,Jen částečné zmoudření /,"Dresler, Jaroslav,",jk01023057,1979,"Šimečka, Milan,",literatura,recenze
1955,Užitečná příručka /,"Kratochvil, Antonín,",jk01062954,1979,"Duben, Vojtěch N.,",exilový tisk;monografie,recenze
1956,Slovo a naděje /,"Pohl, František,",mzk2003167241,1979,,česká literatura,recenze
1957,Neviditelný domov /,"Dresler, Jaroslav,",jk01023057,1979,"Demetz, Peter,;Strož, Daniel,",exil;česká literatura,paměti
1958,Literární anketa /,N. P.,,1979,"Gruša, Jiří,;Ripellino, Angelo Maria,",česká literatura,ankety
1959,Objev v Čapkovi /,"Dresler, Jaroslav,",jk01023057,1979,"Brousek, Antonín,;Škvorecký, Josef,;Čapek, Karel,",česká literatura,recenze
1960,"Anekdoty za 12,- sFr /","Dresler, Jaroslav,",jk01023057,1979,"Levický, Gabriel Ariel",česká literatura,recenze
1961,Kamarád Ivan Blatný /,"Dresler, Jaroslav,",jk01023057,1979,"Blatný, Ivan,",česká literatura;osobnosti,paměti
1962,Když umřel Karel Čapek : Z pamětí básníka a diplomata /,"Fischl, Viktor,",jo19990047113,1979,"Čapek, Karel,",osobnosti,paměti
1963,Bloudění : Román Jaroslava Durycha /,"Le Fort, Gertrud von,",jn19990004923,1979,"Durych, Jaroslav,",osobnosti,úvahy
1964,Zemřel Julius Firt /,"Dresler, Jaroslav,",jk01023057,1979,"Firt, Julius,",osobnosti,nekrology
1965,Z pamětí básníka a diplomata /,"Fischl, Viktor,",jo19990047113,1979,"Fischl, Viktor,;Słonimski, Antoni,",německá literatura;osobnosti,paměti
1966,Lidský úděl židovského básníka /,"Fischl, Viktor,",jo19990047113,1979,"Fleischmann, Karel,",osobnosti,paměti
1967,Kniha o Státní bezpečnosti /,"Dresler, Jaroslav,",jk01023057,1979,"Frolík, Josef,",osobnosti,recenze
1968,Krystaly slov /,"Dresler, Jaroslav,",jk01023057,1979,"Fuchsová, Jiřina,",,recenze
1969,Kaleidoskop maloměsta /,"Dresler, Jaroslav,",jk01023057,1979,"Gruša, Jiří,",osobnosti,recenze
1970,Lidské situace /,"Dresler, Jaroslav,",jk01023057,1979,"Havel, Václav,",osobnosti,recenze
1971,Trvalé úžehy /,"Dresler, Jaroslav,",jk01023057,1979,"Havelka, Jaroslav,",osobnosti,recenze
1972,Pád Havlíčkovy legendy /,"Dresler, Jaroslav,",jk01023057,1979,"Havlíček Borovský, Karel,;Morava, Jiří,",čeští spisovatelé,články
1973,Román o charakteru /,"Dresler, Jaroslav,",jk01023057,1979,"Hejl, Vilém,",osobnosti,recenze
1974,"Důležitá, byť sporná kniha /","Veselý, Jiří",,1979,"Hora, Ota,",osobnosti,recenze
1975,Klasobraní /,"Dresler, Jaroslav,",jk01023057,1979,"Hrabal, Bohumil,",osobnosti,recenze
1976,Nový román Pavla Javora /,"Schneider, Jan,",kup19940000088074,1979,"Javor, Pavel,",osobnosti,recenze
1977,Zemřel Jan M.Kolár /,"Dresler, Jaroslav,",jk01023057,1979,"Kolár, Jan M.,",osobnosti,nekrology
1978,"Libor Koval, Kon(tra)texty /","Kubes, Milan,",jn20010601225,1979,"Koval, Libor,",,recenze
1979,Exil zvesela /,"Dresler, Jaroslav,",jk01023057,1979,"Kraus, Ivan,",osobnosti,recenze
1980,O socialismu realisticky /,"Dresler, Jaroslav,",jk01023057,1979,"Pastor, Jan,",osobnosti,recenze
1981,Nový Seifert /,"Dresler, Jaroslav,",jk01023057,1979,"Seifert, Jaroslav,",osobnosti,recenze
1982,"Po příjezdu do Brodu nad lesy (čili podle pražského překladu ""Pořád v lese"") /","Škutina, Vladimír,",jk01130395,1979,"Škutina, Vladimír,",osobnosti,rozhovory
1983,Nový Škutina /,"Dresler, Jaroslav,",jk01023057,1979,"Škutina, Vladimír,",memoárová literatura,recenze
1984,Nadprodukce /,"Dresler, Jaroslav,",jk01023057,1979,"Škutina, Vladimír,",osobnosti,recenze
1985,"Kamil Pecher, Lonely Voyage /","Fuchsová, Jiřina,",jk01032139,1979,"Pecher, Kamil",bulharská literatura,recenze
1986,Mrtvému kamarádovi /,"Fuchsová, Jiřina,",jk01032139,1979,"Pecher, Kamil;Diviš, Ivan,",bulharská literatura,nekrology
1987,Jak zemřel Jan Masaryk? /,"Dresler, Jaroslav,",jk01023057,1979,"Sterling, Claire,",anglická literatura;politici,recenze
1988,Setkání po třiceti letech : opět vychází Der Monat /,"Dresler, Jaroslav,",jk01023057,1979,,kulturní časopisy,zprávy
1989,60. A.Solženicyna /,"Brom, Libor,",kup19980000011271,1979,"Solženicyn, Aleksandr Isajevič,",ruská literatura,medailony
1990,Případ Laušman /,"Kalvoda, Josef,",jn19990216093,1979,"Pagáč, Štefan",rumunská literatura,recenze
1991,Dialogy? /,"Dresler, Jaroslav,",jk01023057,1980,"Tigrid, Pavel,",literární druhy;literatura,recenze
1992,Křesťané a Charta 77 /,O. B.,,1980,"Prečan, Vilém,",literatura,recenze
1993,Křesťanská exilová literatura a marxismus /,"Kubes, Milan,",jn20010601225,1980,,exil;literární druhy;maďarská literatura,referáty
1994,Mezinárodní kongres historiků v Bukurešti /,"Medek, Ivan,",jk01081023,1980,"Prečan, Vilém,",historiografie;cenzura;sborníky,poznámky
1995,"Jiří Lederer, České rozhovory /","Kubes, Milan,",jn20010601225,1980,"Lederer, Jiří,",česká literatura,recenze
1996,Literární anketa /,"Kubes, Milan,",jn20010601225,1980,,česká literatura,ankety
1997,Bilance bez perspektiv /,"Kratochvil, Antonín,",jk01062954,1980,"Havel, Václav,;Kohout, Pavel,;Kundera, Milan,",samizdat;literatura pro děti;česká literatura;rumunská literatura,studie
1998,V procesu krystalizace /,"Kovtun, Jiří,",jk01062535,1980,"Čačalová, Libuše,",osobnosti,recenze
1999,Vzpomínka na K.Čapka /,"Veselý, Jiří",,1980,"Čapek, Karel,",osobnosti,medailony
2000,Pouze vzpomínka? /,"Kratochvil, Antonín,",jk01062954,1980,"Čep, Jan,",osobnosti,paměti
2001,Rozhovor Evy Kantůrkové s prof.V.Černým /,"Černý, Václav,",jk01021636,1980,"Černý, Václav,",osobnosti,rozhovory
2002,Jeden všední den /,"Hrabal, Bohumil,",jk01042564,1980,"Černý, Václav,",,české povídky;česká poezie
2003,"Pan Kaplan, Pavel Eisner /",Jurko,,1980,"Eisner, Pavel,",osobnosti,recenze
2004,Herečka L.Dostalová : Z pamětí básníka a diplomata /,"Fischl, Viktor,",jo19990047113,1980,"Fischl, Viktor,",osobnosti,paměti
2005,Růže na dně tmy /,S. V.,,1980,"Hynek, Jiří,;Hořec, Jaromír,",osobnosti,doslovy
2006,Miloš Rejchrt o Pavlovi Kohoutovi /,"Rejchrt, Miloš,",jn19990216153,1980,"Kohout, Pavel,;Morava, Jiří,",osobnosti,polemiky
2007,Jan Beneš k Miloši Rejchrtovi /,"Beneš, Jan,",jk01011587,1980,"Kohout, Pavel,;Rejchrt, Miloš,",osobnosti,polemiky
2008,"Milej sousede Beneši Jene,... /","Ryba, Jan,",jk01103235,1980,"Beneš, Jan,;Kohout, Pavel,",osobnosti,polemiky
2009,Podivné kázání faráře Rejchrta /,"Morava, Jiří,",jk01082028,1980,"Kohout, Pavel,;Rejchrt, Miloš,",osobnosti,polemiky
2010,Experimentální poezie L.Kovala /,"Kubes, Milan,",jn20010601225,1980,"Koval, Libor,",osobnosti,recenze
2011,"Karel Kryl, Karavana mraků /","Kubes, Milan,",jn20010601225,1980,"Kryl, Karel,",folk;zpěváci,články
2012,O Jiřím Ortenovi /,"Fischl, Viktor,",jo19990047113,1980,"Orten, Jiří,",osobnosti,medailony
2013,Památce Bohuslava Reynka /,"Jirousová, Věra,",jn19990218035,1980,"Reynek, Bohuslav,",osobnosti,studie
2014,"Bohuslav Reynek, Odlet vlaštovek /","Kubes, Milan,",jn20010601225,1980,"Reynek, Bohuslav,",osobnosti,medailony
2015,Poezie tragického osudu /,"Kubes, Milan,",jn20010601225,1980,"Rotrekl, Zdeněk,",osobnosti,recenze
2016,"Josef Škvorecký, Nezoufejte! /","Kubes, Milan,",jn20010601225,1980,"Škvorecký, Josef,",osobnosti,recenze
2017,Dosti Wolkra /,"Seifert, Jaroslav,",jk01110657,1980,"Wolker, Jiří,",osobnosti,paměti
2018,Poéma Jana Zahradníčka Znamení moci...,,,1980,"Zahradníček, Jan,",osobnosti,zprávy
2019,Před dvaceti lety zemřel básník Jan Zahradníček /,"Fučík, Bedřich,",jk01032098,1980,"Zahradníček, Jan,",osobnosti,studie
2020,William Saroyan na filozofické fakultě v Praze.,,,1980,"Saroyan, William,",američtí spisovatelé;besedy s osobnostmi,komentáře
2021,Neznámý Osip Mandelštam /,"Dresler, Jaroslav,",jk01023057,1980,"Kovtun, Jiří,;Mandel‘štam, Osip Èmil‘jevič,",ruská literatura,recenze
2022,"Anton Hlinka, Viera veľkych vedcov, Rím 1979 /","Kratochvil, Antonín,",jk01062954,1980,"Hlinka, Anton,",slovenská literatura,zprávy
2023,Živé pochodně : (Na okraj sborníku o Janu Palachovi.) /,"Kratochvil, Antonín,",jk01062954,1981,"Nenadálová, Marie;Sádecký, Josef;Palach, Jan,",literatura,recenze
2024,Malé zamyšlení nad jednou knihou /,"Postolný, L.",,1981,"Masaryk, Tomáš Garrigue,",literatura,recenze
2025,Umění a víra /,"Steiner, Václav,",jn19990209797,1981,,literatura;náboženství,eseje
2026,Krátký pochod /,"Kolář, Jiří",,1981,"Kaplan, Karel,;Stárek, Jiří",literatura,referáty
2027,Nová exilová křesťansky orientovaná revue /,mn.,,1981,,exilový tisk;katolický tisk,recenze
2028,Husopas.,,,1981,"Kučera, Jaroslav,",exilový tisk;humoristické časopisy,zprávy
2029,Moderní česká poezie /,Pragensis,,1981,,česká literatura,studie
2030,Rozpolcená historická zkušenost /,"Beneš, Jan,",jk01011587,1981,"Lederer, Jiří,",exil;česká literatura,polemiky
2031,Madona /,"Šikl, Václav,",jk01122891,1981,"Beneš, Jan,",osobnosti,recenze
2032,...a diktátor sedí na hrušni... /,J.K.B.,,1981,"Gillar, Jaroslav,;Škutina, Vladimír,",osobnosti,referáty
2033,Jiří Gruša do USA,,,1981,"Gruša, Jiří,",osobnosti,zprávy
2034,Havlíčkovo koupání v Brixenu /,"Morava, Jiří,",jk01082028,1981,"Havlíček Borovský, Karel,",čeští spisovatelé,poznámky
2035,Sympozium o M.J.Husovi : Kongres Křesťanské akademie v Brixenu /,"Kratochvil, Antonín,",jk01062954,1981,"Hus, Jan,",literární druhy;osobnosti,referáty
2036,Na rozloučenou s přítelem Jiřím : Věnováno památce nedávno zesnulého dr.Jiřího Škvora - básníka Pavla Javora /,"Liška, Karel",,1981,"Javor, Pavel,",osobnosti,nekrology
2037,Zdeňku Kalistovi k osmdesátinám...,,,1981,"Kalista, Zdeněk,",osobnosti,zprávy
2038,Opožděně: K výročí Z. Kalisty /,"Opat, Jaroslav,",jk01091156,1981,"Kalista, Zdeněk,",osobnosti,medailony
2039,Účel světí prostředky /,"Fidelius, Petr,",jn19981228073,1981,"Kohout, Pavel,;Lis, Ladislav,",osobnosti,polemiky
2040,Aleš Březina k Janu Benešovi /,"Březina, Aleš,",xx0078517,1981,"Beneš, Jan,;Kohout, Pavel,;Rejchrt, Miloš,",osobnosti,polemiky
2041,Ještě jednou aneb Jan Beneš k Aleši Březinovi /,"Beneš, Jan,",jk01011587,1981,"Březina, Aleš,;Kohout, Pavel,",osobnosti,polemiky
2042,"Problematika... : Kohout, Rejchrt, Morava... Křesťanství jako ideologie odpuštění /","Tomský, Alexander,",jn99240001192,1981,"Kohout, Pavel,;Morava, Jiří,;Rejchrt, Miloš,",osobnosti,polemiky
2043,Zemřel básník a filozof Robert Konečný /,"Kratochvil, Antonín,",jk01062954,1981,"Konečný, Robert,",osobnosti,nekrology
2044,Josef Kostohryz... /,"Kratochvil, Antonín,",jk01062954,1981,"Kostohryz, Josef,",osobnosti,biografické poznámky
2045,Spisovatel Luis Trenker /,"Kubes, Milan,",jn20010601225,1981,"Kratochvil, Antonín,;Ruda, K. M.",osobnosti,recenze
2046,Loučení s Ledererem : (Fejeton.) /,"Ruml, Jiří,",jk01103056,1981,"Lederer, Jiří,",osobnosti,fejetony
2047,Po půl roce na západě : Rozhovor s Jiřím Ledererem /,"Lederer, Jiří,",jk01071746,1981,"Lederer, Jiří,",osobnosti,rozhovory
2048,To byl tak krásnej čas... /,"Beneš, Jan,",jk01011587,1981,"Lustig, Arnošt,",česká literatura;osobnosti,polemiky
2049,"Rudolf Medek, Mohutný sen.",,,1981,"Medek, Rudolf,",čeští spisovatelé,biografické poznámky
2050,Msgr. Ludvík Němec vyznamenán /,"Kalvoda, Josef,",jn19990216093,1981,"Němec, Ludvík,",osobnosti,medailony
2051,Jan Vladislav sestavil...,,,1981,"Patočka, Jan,",osobnosti,zprávy
2052,Rozloučení s dr.D.Peckou : Sbohem pane profesore... /,"Kratochvil, Antonín,",jk01062954,1981,"Pecka, Dominik,",osobnosti,nekrology
2053,"Olga Pražáková, Všechnu lásku slunce /","Strož, Daniel,",jk01121506,1981,"Pražáková, Olga,",osobnosti,poznámky
2054,Aktuální problém dneška - Národnostní menšiny /,"Kratochvil, Antonín,",jk01062954,1981,"Ströbinger, Rudolf,",osobnosti,recenze
2055,Poslední dopis Jiřího Voskovce /,"Voskovec, Jiří,",jk01150746,1981,"Voskovec, Jiří,;Škutina, Vladimír,",česká próza,dopisy
2056,Anne of Boeme /,"Ryba, Jan,",jk01103235,1981,,bulharská literatura,fejetony
2057,K tragické smrti Andreje Amalrika /,"Kubes, Milan,",jn20010601225,1981,"Amal'rik, Andrej Aleksejevič,",ruská literatura,nekrology
2058,"Soren Kierkegaard, Smrtelná nemoc : Poznámka na okraj českého vydání /","Mácha, Karel,",jk01072913,1982,"Kierkegaard, Søren Aabye,;Thulstrup, Marie Mikulová,",dánská literatura;literatura,recenze
2059,Zahrada mariánská /,"Kalvoda, Josef,",jn19990216093,1982,"Němec, Ludvík,",literatura,recenze
2060,"Hans hrabě Huyn, Útok (výměr pojmu) /","Beneš, Jan,",jk01011587,1982,"Huyn, Hans,;Nešvera, Karel,",literatura,recenze
2061,Národně socialistická čítanka /,"Svoboda, Miloš,",xx0181576,1982,"Pejskar, Jožka,",literatura,recenze
2062,Exilový Penklub na nových cestách : Na okraj kongresu v Bonnu /,"Kratochvil, Antonín,",jk01062954,1982,,Penklub;literární druhy,referáty
2063,Exilový literární klub ELK /,R.,,1982,,exilový tisk;čtenářské spolky,zprávy
2064,Exil bez koštěte na čarodějnice /,"Škutina, Vladimír,",jk01130395,1982,,exilová nakladatelství a vydavatelství,komentáře
2065,Vzdělanci rozmlouvali /,"Beneš, Jan,",jk01011587,1982,"Hvížďala, Karel,;Lustig, Arnošt,",česká literatura,glosy
2066,Nejčtenější knihy minulého roku /,"Kubes, Milan,",jn20010601225,1982,,česká literatura,ankety
2067,Zákaz více než 200 spisovatelů : Otevřený dopis Svazu českých spisovatelů a pracovnímu předsednictvu sjezdu slovenských spisovatelů,,,1982,,česká literatura,prohlášení
2068,Když vrcholil komunistický teror /,"Dresler, Jaroslav,",jk01023057,1982,"Mann, Erika,;Jaspers, Karl,;Buber-Neumann, Margarete,;Haas, Willy,",česká literatura,vzpomínky
2069,K 30. výročí politických procesů s českými intelektuály /,"Kratochvil, Antonín,",jk01062954,1982,,čeští básníci,česká poezie;portréty
2070,Literatura na lavici obžalovaných /,"Dresler, Jaroslav,",jk01023057,1982,,česká literatura,vzpomínky
2071,Sbohem pane profesore /,"Kratochvil, Antonín,",jk01062954,1982,"Čapek, Jan Blahoslav,",osobnosti,nekrology
2072,Již Havlíčka fascinovala americká demokracie /,"Schneider, Jan,",kup19940000088074,1982,"Havlíček Borovský, Karel,;Jonáš, Karel,",novináři,články
2073,Viklef a vliv jeho nauky v Čechách /,"Kolář, Petr,",jn20000401399,1982,"Hus, Jan,;Wycliffe, John,",literární druhy;starší česká literatura;osobnosti,studie
2074,Zemřel prof.dr. Bohdan Chudoba... /,"Svoboda, Miloš,",xx0181576,1982,"Chudoba, Bohdan,",osobnosti,nekrology
2075,Kniha o Mileně Jesenské /,"Dresler, Jaroslav,",jk01023057,1982,"Buber-Neumann, Margarete,;Jesenská, Milena,",osobnosti,recenze
2076,Zemřel Zdeněk Kalista /,"Kratochvil, Antonín,",jk01062954,1982,"Kalista, Zdeněk,",osobnosti,nekrology
2077,Kohout nedá pokoj /,"Morava, Jiří,",jk01082028,1982,"Kohout, Pavel,",osobnosti,referáty
2078,Brno pod závojem : (Na okraj nového románu Josefa Koláčka.) /,"Kratochvil, Antonín,",jk01062954,1982,"Koláček, Josef,",osobnosti,recenze
2079,Čekání na Quijota /,"Fučík, Bedřich,",jk01032098,1982,"Kolář, Jiří,",osobnosti,paměti
2080,K úmrtí R.Kopeckého /,"Kobliha, Bohumil,",mzk2005282518,1982,"Kopecký, Rudolf,",osobnosti,nekrology
2081,Úspěšná kniha dr. Antonína Kratochvila.,,,1982,"Kratochvil, Antonín,;Škvorecký, Josef,;Měšťan, Antonín,",osobnosti,recenze
2082,Devadesátiny Luise Trenkera.,,,1982,"Kratochvil, Antonín,;Trenker, Luis,",osobnosti,recenze
2083,100 let od narození českého filozofa /,"Romanoski, Julius",,1982,"Kratochvil, Josef,",osobnosti,medailony
2084,Philosophia perennis /,"Svoboda, J.V.",,1982,"Kratochvil, Antonín,;Mácha, Karel,",osobnosti,recenze
2085,Ze zákulisí první čs.republiky : Svobodné zednářství v Československu /,"Ryba, Jan,",jk01103235,1982,"Machar, Josef Svatopluk,",osobnosti,studie
2086,Dvojí cesta Michala Racka /,"Kratochvil, Antonín,",jk01062954,1982,"Racek, Michal,",osobnosti,recenze
2087,Jaroslav Seifert je nemocen /,Infoch,,1982,"Seifert, Jaroslav,",osobnosti,referáty
2088,Seifert a Palivec /,"Hoffmann, E.",,1982,"Seifert, Jaroslav,;Palivec, Josef,",osobnosti,glosy
2089,Svobodu pro Milana Šimečku : otevřený dopis prof. dr. Miroslava Kusého G. Husákovi /,"Kusý, Miroslav,",jn19990009905,1982,"Šimečka, Milan,",slovenští spisovatelé,dopisy
2090,Jaroslav Vejvoda četl 11. února... /,"Ritter, Jiří",,1982,"Vejvoda, Jaroslav,;Ripota, Roswitha",,referáty
2091,Kulturní poznámky /,"Beneš, Jan,",jk01011587,1982,"Zahradníček, Jan,;Bittman, Ladislav,",osobnosti,glosy
2092,Nad Zahradníčkovou básnickou sbírkou Dům strach : Obžaloba z /sic!/ komunistického podsvětí /,"Kratochvil, Antonín,",jk01062954,1982,"Zahradníček, Jan,",osobnosti,recenze
2093,In memoriam Zeltite Hesse /,L. P.,,1982,"Hesse-Avotina, Zeltite",Penklub;lotyšská literatura,nekrology
2094,Spisovatelé v exilu /,"Svoboda, Miloš,",xx0181576,1982,"Corino, Karl,;Brousek, Antonín,;Filip, Ota,;Mňačko, Ladislav,;Škvorecký, Josef,;Sviták, Ivan,",exil;česká literatura;maďarská literatura,recenze
2095,Čeští básníci v norské antologii.,,,1982,"Dahl, Sverre;Blatný, Ivan,;Łysohorsky, Óndra,;Seifert, Jaroslav,;Strož, Daniel,",mongolská literatura,zprávy
2096,"Lev Kopělev, Utiš mé smutky : (Recenze s ukázkami.) /","Schneider, Jan,",kup19940000088074,1982,"Kopelev, Lev Zinov'jevič,",ruská literatura,recenze
2097,Titovo dědictví : Nad novinkami Slobodana Stankoviče /,"Kratochvil, Antonín,",jk01062954,1982,"Stanković, Slobodan",ruská literatura,recenze
2098,Krize našich neosobností aneb matení pojmů /,"Habr, Miloň",mzk2015856326,1983,"Bělohradský, Václav,",literatura,recenze
2099,"Pavel Tigrid, Dnešek je váš, zítřek je náš /",L. V.,,1983,"Tigrid, Pavel,",literatura,recenze
2100,Václava Černého účtování se stalinismem : Kniha roku 1983 /,"Dresler, Jaroslav,",jk01023057,1983,"Černý, Václav,",literatura,recenze
2101,Univerzálnost secesního umění : (Na okraj knihy dr.Věry Běhalové.) /,"Kratochvil, Antonín,",jk01062954,1983,"Běhalová, Věra,",literatura,recenze
2102,Mír a svoboda v exilové literatuře : Na okraj mezinárodního kongresu Svazu svobodných německých autorů FDA /,"Kos, L.",,1983,,exil;literární druhy;maďarská literatura,referáty
2103,Mírové hnutí aneb Pax sovjetica : referát na spisovatelském kongresu FDA /,"Kratochvil, Antonín,",jk01062954,1983,,exilová literatura,referáty
2104,Národní politika 1883-1983 /,"Beneš, Jan,",jk01011587,1983,,exilový tisk,přehledy
2105,Svědectví o moderní české státnosti /,"Kratochvil, Antonín,",jk01062954,1983,,exilový tisk;deníky,stati
2106,Nesamozřejmé jubileum samozřejmosti : k stoletému výročí Národní politiky /,"Pachman, Luděk,",jk01091499,1983,,exilový tisk;deníky,články
2107,Objektivně o časopise Západ /,"Kratochvil, Antonín,",jk01062954,1983,,exilový tisk,články
2108,Spisovatelé a grafomani /,"Dresler, Jaroslav,",jk01023057,1983,"Dvorník, František,;Demetz, Peter,;Jíra, Jaroslav,;Ehler, Zdeněk;Lederer, Zdeněk,;Měšťan, Jaromír,;Šikl, Václav,;Hromádka, Josef Lukl,;Hrabal, Bohumil,;Voskovec, Jiří,;Werich, Jan,",česká literatura,recenze
