title,author,author code,year,figures,description,genre,magazine
Budeme pokračovat /,"Peroutka, Ferdinand",jk01092591,1984,"Teige, Karel;Glazarová, Jarmila;Hoffmeister, Adolf;Hašek, Jaroslav;Čapek, Karel;Dostojevskij, Fedor Michajlovič;Havlíček Borovský, Karel;Sartre, Jean-Paul;Chaplin, Charlie;Čechov, Anton Pavlovič;Turgenev, Ivan Sergejevič;Škvorecký, Josef;Pasternak, Boris Leonidovič;Fučík, Julius;Hájek;Drda, Jan;Solženicyn, Aleksandr Isajevič;Stránský, Jaroslav",exil;socialistický realismus (literatura);literární druhy;česká literatura;finská literatura;nizozemská literatura,výbory;rozhlasové pořady;recenze;komentáře,
Budování státu :,"Peroutka, Ferdinand",jk01092591,1974,,literatura,monografie;poznámky,
Budování státu :,"Peroutka, Ferdinand",jk01092591,1980,,literatura,monografie;medailony;předmluvy;úryvky,
Budování státu :,"Peroutka, Ferdinand",jk01092591,1982,,literatura,monografie,
Byl Beneš vinen? :,"Peroutka, Ferdinand",jk01092591,1973,"Beneš, Edvard",literatura,studie;poznámky,
Byl Edvard Beneš vinen? /,"Peroutka, Ferdinand",jk01092591,1949,"Beneš, Edvard",literatura,studie,
Demokratický manifest /,"Peroutka, Ferdinand",jk01092591,1959,,literatura,eseje;předmluvy,
Demokratický manifest /,"Peroutka, Ferdinand",jk01092591,1980,,literatura,eseje,
Muž Přítomnosti /,"Peroutka, Ferdinand",jk01092591,1985,"Bořek-Dohalský, Zdeněk;Steinbach, Karel;Fleischmannová, Staša;Kohák, Miloslav;Holešovský, Václav;Matějka, Ladislav;Kohout, Jára;Ducháček, Ivo;Stránský, Jan;Poláčková-Henley;Mládek, Jan Viktor;Kovtunová;Voskovec, Jiří;Braun, Lev",česká literatura;osobnosti,sborníky;vzpomínky;stati;nekrology;dopisy;rozhovory;výbory;rozhlasové pořady;předmluvy;doslovy,
Oblak a valčík /,"Peroutka, Ferdinand",jk01092591,1976,,osobnosti,české romány,
Pozdější život Panny /,"Peroutka, Ferdinand",jk01092591,1980,,,české romány,
Projevy k domovu /,"Peroutka, Ferdinand",jk01092591,1952,,,projevy;eseje,
TGM představuje plukovníka Cunninghama /,"Peroutka, Ferdinand",jk01092591,1977,"Havlíček Borovský, Karel;Šalda;Březina, Otokar;Nezval, Vítězslav;Vančura, Vladislav;Poláček, Karel",česká literatura,výbory;studie;články;recenze,
Začátky česko-slovenského soužití /,"Peroutka, Ferdinand",jk01092591,1953,,literatura,úryvky;monografie;předmluvy,
Pět projevů ze sjezdu polských spisovatelů :,,,1957,"Putrament, Jerzy;Jastrun, Mieczysław;Kisielewski, Stefan;Sandauer, Artur;Wyka, Kazimierz;Maciąg, Włodzimierz",literární druhy;literatura;německá literatura,projevy;poznámky;biografické poznámky,
Stále méně slunných dní /,"Peterka, Jiří",xx0184536,1986,,,cestopisy;reportáže;medailony,
Švejkové na cestách :,"Peterka, Jiří",xx0184536,1981,,,české prózy;medailony,
Švejkové v emigraci /,"Peterka, Jiří",xx0184536,1983,,,české prózy,
Historické kořeny reformního hnutí v české společnosti /,"Pfaff, Ivan",jk01092926,1988,,literatura,monografie,
Král hranice /,"Piasecki, Sergiusz",js2005303679,1980,,,polské romány;předmluvy,
Milenec hvězd /,"Piasecki, Sergiusz",js2005303679,1980,,,polské romány;předmluvy,
Pikolka je v kůlně :,"Picek, Jan",jn99240000873,1981,,,české prózy,
Poťouchlé povídky /,"Picek, Jan",jn99240000873,1977,,,české povídky,
Seznam /,"Picek, Jan",jn99240000873,1986,,,české novely,
O spravedlnosti /,"Pieper, Josef",jn20020404006,1966,,,eseje,
Tomáš z Akvina :,"Pieper, Josef",jn20020404006,1972,Tomáš Akvinský,,monografie,
Mezery v paměti :,"Pištora, Jiří",jk01093233,1984,"Šrut, Pavel",,vzpomínky;nekrology;úryvky;dopisy;medailony;česká poezie;ediční poznámky,
Osmašedesátý /,"Pithart, Petr",jn19981001982,1980,"Sládeček, J.",literatura,eseje,
Osmašedesátý /,"Pithart, Petr",jn19981001982,1987,,literatura,eseje,
A co my dnes? :,"Pitter, Přemysl",jk01093275,1965,"Hus, Jan",literatura,stati,
Domovu i exilu /,"Pitter, Přemysl",jk01093275,1956,,literatura,výbory;rozhlasové pořady;předmluvy,
Duchovní revoluce v srdci Evropy :,"Pitter, Přemysl",jk01093275,1974,"Hus, Jan;Chelčický, Petr;Komenský, Jan Amos;Masaryk, Tomáš Garrigue",literatura,výbory;stati;předmluvy,
Modlitby /,"Pitter, Přemysl",jk01093275,1959,,literatura,náboženské texty,
Na předělu věků :,"Pitter, Přemysl",jk01093275,1959,,literatura,výbory;projevy;předmluvy,
Oheň na zemi :,"Pitter, Přemysl",jk01093275,1957,,literatura,výbory;náboženské texty;projevy;komentáře,
Základy náboženského života /,"Pitter, Přemysl",jk01093275,1957,,literatura,náboženské texty;komentáře,
Syn pluku a historie :,"Podhrázký, Petr",jn99240000884,1987,"Katajev, Valentin Petrovič;Frais, Josef",cenzura;česká literatura;ruská literatura;osobnosti,divadelní adaptace;libreta;dokumenty;doslovy,
Podivuhodná dobrodružství Váni Chmotanova :,,,1976,,ruská literatura,satira,
Podivuhodní kouzelníci :,,,1987,,česká literatura,antologie;česká poezie;bibliografie,
Poesie zemědělská o polním pychu :,,,1983,"Voskovec, Jiří;Bezruč, Petr;Březina, Otokar;Nezval, Vítězslav;Erben, Karel Jaromír;Hálek, Vítězslav;Seifert, Jaroslav;Sova, Antonín;Pujmanová, Marie;Majakovskij, Vladimir Vladimirovič;Villon, François",česká literatura;literární teorie;parodie,parodie;česká poezie;ruská poezie;francouzská poezie;poznámky,
Poetae in exilio :,,,1955,"Listopad, František;Kovtun, Jiří;Javor, Pavel;Kavka, Jiří;Vlach, Robert;Stárková, Věra;Kovárna, František;Adson, Artur;Kangro, Bernard;Kolk;Rannit, Aleksis;Suits, Gustav;Under, Marie;Visnapuu, Henrik;Oras, Ants;Odložilík, Otakar;Ještědský, Jan",exil;česká literatura;estonská literatura,antologie;česká poezie;estonská poezie;stati;biografické poznámky,
Poslední dopisy Doře /,"Poláček, Karel",jk01100136,1984,,osobnosti,výbory;dopisy;předmluvy,
Soudničky z Lidovek /,"Poláček, Karel",jk01100136,1979,,osobnosti,výbory;soudničky,
Cestou ze sovětského koncentráku /,"Polák, František",jk01100382,1959,,osobnosti,vzpomínky,
Jak došlo k nastolení komunistické diktatury v Československu /,"Polák, František",jk01100382,1968,,literatura,studie;předmluvy,
Jak žili a umírali sovětští otroci /,"Polák, František",jk01100382,1960,,literatura,vzpomínky;úvody;doslovy,
Komunism smrtelnou hrozbou všem národům /,"Polák, František",jk01100382,1963,,literatura,studie,
Masarykovy legie v boji proti Sovětům /,"Polák, František",jk01100382,1957,,literatura,studie;vzpomínky;úvody,
Mnichovská tragedie /,"Polák, František",jk01100382,1966,,literatura,monografie;bibliografie,
Sibířská anabase čsl. legií /,"Polák, František",jk01100382,1961,,literatura,monografie,
T.G. Masaryk a československé dělnictvo /,"Polák, František",jk01100382,1955,"Masaryk, Tomáš Garrigue",osobnosti,stati,
Zrcadlo sovětského žaláře /,"Polák, František",jk01100382,1955,,osobnosti,česká poezie,
Svatý Jan Nepomucký :,Polc,jn20000402021,1972,,literatura,monografie,
Politický vězeň Jiří Lederer /,,,1978,"Lederer, Jiří;Vaculík, Ludvík;Klímová, Helena",osobnosti,sborníky;stati;rozhovory;dokumenty;medailony,
Lukavické zápisky /,"Ponická, Hana",jn19990209681,1989,,česká literatura,biografie;vzpomínky;doslovy,
This and That :,"Popera, Emanuel Jindřich",jk01100598,1962,,,česká poezie;anglicky psaná poezie,
Věnce :,"Popera, Emanuel Jindřich",jk01100598,1955,,,česká poezie,
Zamčené dveře :,"Popera, Emanuel Jindřich",jk01100598,1961,,,česká poezie,
Odváté listy :,"Pospíšil, Jiří",jk01100688,1979,,ruská literatura;osobnosti,česká poezie;medailony,
Podzimní květy :,"Pospíšil, Jiří",jk01100688,1987,,,česká poezie;předmluvy;medailony,
"Dopisy příteli, :",Pospíšil,,1988,,,dopisy,
Mosaika Amelie Posse /,"Posse-Brázdová, Amelie",jn19981002028,1958,,osobnosti,výbory;zápisky;úvahy;medailony;předmluvy,
Potlačená zpráva :,,,1970,,literatura,dokumenty;předmluvy;úvody;doslovy,
Praha :,,,1956,"Mácha, Karel Hynek;Neruda, Jan;Vrchlický, Jaroslav;Sova, Antonín;Theer, Otakar;Seifert, Jaroslav;Šrámek, Fráňa;Rilke, Rainer Maria;Kareš, Miloš;Čep, Jan",dějiny české literatury,antologie;česká poezie;německá poezie;české prózy,
Poztrácené verše /,"Pravda, Jiří",jn20000402045,1985,,osobnosti,česká poezie;předmluvy;poznámky,
"Přijeli herci, zavřete slepice /","Pravda, Jiří",jn20000402045,1987,,osobnosti,vzpomínky;doslovy,
Všechnu lásku slunce /,"Pražáková, Olga",jk01100988,1980,,,česká poezie,
Pražské blues aneb Sláva je Volný /,,,1988,"Volný, Sláva;Tigrid, Pavel;Kotrlá, Iva;Kohout, Pavel;Mašínová, Jelena;Müller, Adolf;Hochman, Jiří;Pfaff, Ivan;Trinkewitz, Karel;Pelikán, Jiří;Ströbinger, Rudolf;Selucký, Radoslav;Pachman, Luděk;Schulz, Milan;Binar, Ivan;Štěpánek, Martin;Kryl, Karel;Moudrý, Karel;Mlynárik, Ján;Jezdinský, Karel;Škutina, Vladimír;Hejl, Vilém;Jedlička, Josef;Diviš, Ivan",česká literatura;osobnosti,výbory;rozhlasové pořady;dopisy;vzpomínky;předmluvy,
Pražské povstání 1945 /,,,1965,"Kotrlý, Josef;Krajina, Vladimír;Machotka, Otakar;Pejša, Oskar;Schwarzenberg, František",literatura,sborníky;příspěvky;medailony,
Kaninchenschule :,Prchal,,1970,,osobnosti,české pohádky,
Až na konec Česka /,"Preisner, Rio",jk01101023,1987,,avantgarda;literatura,eseje;bibliografické poznámky,
Česká existence /,"Preisner, Rio",jk01101023,1984,,literatura,eseje;bibliografické poznámky,
Královská cesta :,"Preisner, Rio",jk01101023,1989,,osobnosti,česká poezie,
Kritika totalitarismu :,"Preisner, Rio",jk01101023,1973,,literatura,výbory;eseje,
Kritika totalitarismu :,"Preisner, Rio",jk01101023,1984,,literatura,výbory;eseje,
Kultura bez konce /,"Preisner, Rio",jk01101023,1981,"Černý, Václav",literatura,polemiky;eseje;bibliografie,
Odstup /,"Preisner, Rio",jk01101023,1977,,,česká poezie;medailony,
Zasuto /,"Preisner, Rio",jk01101023,1980,,,česká poezie,
Zvíře dětství /,"Preisner, Rio",jk01101023,1978,,,česká poezie,
Polepená oblaka /,"Princová, Nathalie",jn20010601024,1984,,,české romány,
Ucho :,"Procházka, Jan",jk01101145,1976,,,filmové povídky,
Výprava na zlatou rybičku /,"Procházková, Iva",jn19990209690,1988,,,české romány,
Hlídač holubů :,"Procházková, Lenka",jn19990218087,1987,,,české povídky,
Oční kapky /,"Procházková, Lenka",jn19990218087,1987,,,české romány,
Přijeď ochutnat :,"Procházková, Lenka",jn19990218087,1982,,,české povídky;dopisy;doslovy,
Růžová dáma /,"Procházková, Lenka",jn19990218087,1982,,,české romány,
Sto let Sokola :,"Provazníková, Marie",jk01101400,1962,,literatura,přednášky,
To byl Sokol /,"Provazníková, Marie",jk01101400,1988,,,vzpomínky,
Výklad Tyršovy soustavy a názvosloví /,"Provazníková, Marie",jk01101400,1985,"Tyrš, Miroslav;Salivarová, Zdena",literatura,brožury;stati;předmluvy;bibliografie;medailony,
Prvá :,,,1960,"Provazníková, Marie;Masaryková, Alice G.;Josten, Josef;Herben, Ivan;Zenkl, Petr;Den, Petr;Drábek;Uhlířová, Jarmila;Feierabend, Ladislav Karel;Kvapilová, Anna;Vrázová, Vlasta;Slávik, Juraj;Duben, Vojtěch N.",osobnosti,sborníky;vzpomínky,
Muž s břitvou /,"Putík, Jaroslav",jk01101788,1986,,,české romány,
Život Kristův /,"Ráček, Blažej",jk01101865,1970,,literatura,náboženské texty;předmluvy,
Dohasínající jiskry /,"Racek, Michal",jk01101858,1983,,,česká poezie,
"Formy, vzdechy a touhy :","Racek, Michal",jk01101858,1970,,,česká poezie,
Jediná z žen /,"Racek, Michal",jk01101858,1988,,,česká poezie,
Jizvy po domovu /,"Racek, Michal",jk01101858,1979,,,česká poezie,
Jsem v prstech času /,"Racek, Michal",jk01101858,1978,,,česká poezie,
Klinika odcházejících /,"Racek, Michal",jk01101858,1981,,,české povídky;medailony,
Poprašek lásky a smutku /,"Racek, Michal",jk01101858,1982,,,česká poezie;medailony,
Poztrácené šlépěje :,"Racek, Michal",jk01101858,1968,,,česká poezie,
Šepot v šeru :,"Racek, Michal",jk01101858,1975,"Kafka, Franz;Čapek, Karel;Eisner, Pavel;Tománek, Josef",osobnosti,česká poezie;medailony,
Udivené oči a jiné verše /,"Racek, Michal",jk01101858,1972,,,česká poezie,
Zelená pastelka /,"Racek, Michal",jk01101858,1973,,,české povídky;medailony,
Cesta k politickému poznání :,"Den, Petr",jk01022204,1966,Saturník,literatura,studie,
Než bude pozdě :,"Den, Petr",jk01022204,1969,,literatura,eseje,
Rub a líc našeho národního programu v atomovém věku /,"Den, Petr",jk01022204,1959,,literatura,studie,
"Skloňuj své jméno, exulante! :","Den, Petr",jk01022204,1967,,literatura,eseje,
Zapadlí vlastenci /,"Rais, Karel Václav",jk01101955,1952,,,české romány;historické romány;předmluvy,
Krochnu s sebou /,"Rambousek, Ota",jk01102018,1978,,,české prózy;vzpomínky,
Svoboda si žádá odvahy :,"Rašín, Miroslav",jk01102068,1952,,literatura,výbory;články;projevy,
Uhlem na oblohu /,"Rašín, Miroslav",jk01102068,1961,,,zápisky;úvahy,
Úvod do křesťanství /,Benedik,jn20000604572,1978,,literatura,náboženské texty,
"Czechoslovak Society of Arts and Sciences in America, Inc. Directory /","Rechcígl, Eva",jx20050714010,1966,,literární druhy,brožury,
Directory /,"Rechcígl, Eva",jx20050714010,1968,,literární druhy,brožury,
"Biographical Directory of the Members of the Czechoslovak Society of Arts and Sciences in America, Inc.. /","Rechcígl, Eva",jx20050714010,1972,,literární druhy,brožury,
"Biographical Directory of the Members of the Czechoslovak Society of Arts and Sciences, Inc.. /","Rechcígl, Eva",jx20050714010,1978,,literární druhy,brožury,
"Biographical Directory of the Members of the Czechoslovak Society of Arts and Sciences, Inc.. /","Rechcígl, Eva",jx20050714010,1983,,literární druhy,brožury,
Aritmetika lásky /,"Reeves, John",xx0068848,1975,,česká literatura,rozhlasové hry,
Libor Autor vlastní rukou /,"Reimanová, Nataša",xx0010377,1988,,,české prózy,
"Rejstřík jmenný, místní a věcný ke knize Jaroslava Haška Osudy dobrého vojáka Švejka za světové války /",,,1985,"Hašek, Jaroslav",osobnosti,rejstříky;předmluvy,
České žalmy /,"Renč, Václav",jk01102340,1989,,,náboženská poezie;česká poezie,
Pražská legenda /,"Renč, Václav",jk01102340,1974,,osobnosti,česká poezie;doslovy,
Setkání s Minotaurem :,"Renč, Václav",jk01102340,1983,,,česká poezie,
Sluncem oděná :,"Renč, Václav",jk01102340,1979,,,česká poezie;doslovy,
Revue napětí a humoru :,,,1978,,česká literatura,sborníky,
Revue napětí a humoru :,"Kraus, Ivan",jn19981001677,1979,,česká literatura,sborníky;české prózy,
Revue napětí a humoru :,"Škutina, Vladimír",jk01130395,1979,,česká literatura;commedia dell'arte,sborníky;studie,
Básnické dílo :,"Reynek, Bohuslav",jk01102385,1985,"Mlejnek, Josef",osobnosti,výbory;česká poezie,
Básnické dílo :,"Reynek, Bohuslav",jk01102385,1986,,,výbory;česká poezie;studie,
Odlet vlaštovek /,"Reynek, Bohuslav",jk01102385,1980,,,česká poezie;medailony,
Místopis /,"Richterová, Sylvie",jn19990209718,1983,,,české prózy,
Návraty a jiné ztráty /,"Richterová, Sylvie",jn19990209718,1978,,,české prózy,
Slova a ticho /,"Richterová, Sylvie",jn19990209718,1986,"Linhartová, Věra;Kundera, Milan;Hrabal, Bohumil;Holan, Vladimír;Halas, František;Skácel, Jan;Vaculík, Ludvík;Hašek, Jaroslav",česká literatura,studie;úvody;doslovy;ediční poznámky,
Magická Praha /,"Ripellino, Angelo Maria",jn19990007047,1978,,japonská literatura;literatura,eseje,
Rok :,,,1957,"Čep, Jan;Čyževs‘kyj, Dmytro;Komenský, Jan Amos;Masaryková, Alice G.;Seifert, Jaroslav;Jakobson, Roman;Demetz, Peter;Hrubý, Antonín;Neff, Vladimír;Dolníčková, Markéta;Čapek, Karel;Matějka, Ladislav;Whitman, Walt;Mikulášek, Oldřich;Kainar, Josef;Tumlíř, Jan Vladimír;Pistorius, Jiří;Johnová;Hašek, Jaroslav;Hostovský, Egon;Pírková, Svatava",literatura;dějiny české literatury;česká literatura,sborníky;stati;články;česká poezie;české prózy,
Petr a Lucie /,"Rolland, Romain",jn19990007118,1954,,,francouzské novely,
Vlečen pod šibenici :,"Roman, Petr",jn20000402127,1985,,,autobiografické romány;české romány;předmluvy,
Pražské orgie /,"Roth, Philip",jn19990007178,1988,,,americké novely;americké prózy;doslovy,
Básně & prózy :,"Rotrekl, Zdeněk",jk01102796,1985,,,výbory;česká poezie;české prózy;medailony,
Hovory s mateřídouškou :,"Rotrekl, Zdeněk",jk01102796,1978,,,výbory;česká poezie;náboženská poezie,
Malachit :,"Rotrekl, Zdeněk",jk01102796,1980,,,výbory;česká poezie,
Skrytá tvář české literatury /,"Rotrekl, Zdeněk",jk01102796,1987,"Babler, Otto František;Blatný, Ivan;Bochořák, Klement;Braito, Silvestr Maria;Čep, Jan;Černý, Rudolf;Dacík, Reginald Maria;Dvořák, Miloš;Jelínek, Ivan;Kalista, Zdeněk;Knap, Josef;Kostohryz, Josef;Kratochvil, Antonín;Křelina, František;Lazecký, František;Pecka, Dominik;Renaud, Suzanne;Renč, Václav;Reynek, Bohuslav;Řezníček, Zdeněk;Strakoš, Jan;Svobodová, Nina;Vacková, Růžena;Vodička, Timotheus;Junová, Marie Rosa;Zahradníček, Jan;Halas, František;Trefulka, Jan;Vyskočil, Albert;Schwarzenberg, Karel František;Dokulil, Jan;Prokůpek, Václav;Vrla, Leopold",katolická literatura;česká literatura,medailony;předmluvy;doslovy,
Rozjímavý překlad žalmů a kantik římského breviáře /,,,1969,,,duchovní písně;náboženská poezie;předmluvy,
Rudolf Jílovský :,,,1955,"Jílovský, Rudolf;Kvapilová, Anna;Heidrich, Arnošt;Němeček, Zdeněk;Tigrid, Pavel;Peroutka, Ferdinand",osobnosti,sborníky;vzpomínky,
Doma a za mořem :,"Rutar, Zdeněk",jk01103097,1953,,,česká poezie,
Akordy sférického nokturna :,"Ryba, Jan",jk01103235,1969,,,česká poezie,
Balada jezerní /,"Ryba, Jan",jk01103235,1973,,,česká poezie,
Černé slunce /,"Ryba, Jan",jk01103235,1972,,,česká poezie,
Daleká cesta /,"Ryba, Jan",jk01103235,1978,,,česká poezie,
Desatero pro lásku /,"Ryba, Jan",jk01103235,1973,"Šetina;Ryba, Jan",,texty,
Proces hledání a sledování /,"Ryba, Jan",jk01103235,1987,,,texty,
Říkánky z návsi /,"Ryba, Jan",jk01103235,1978,,,příběhy,
Střílení do lidských růží /,"Ryba, Jan",jk01103235,1979,,,texty,
Tam /,"Ryba, Jan",jk01103235,1983,,,česká poezie;medailony,
Absurdní znamení času :,"Ryba, Jan",jk01103235,1972,"Šetina;Ryba, Jan",,česká poezie,
Potměšilí pozemšťané /,"Rybáková, Minka",kup20010000085443,1986,,,české romány;vědecko-fantastické romány,
Tuctová mrtvola /,"Rybáková, Minka",kup20010000085443,1981,,,české romány,
Útěk z rekreace /,"Rybáková, Minka",kup20010000085443,1974,,,české romány;předmluvy,
Mládí /,"Řehůřek, Lukáš J.",jn20040209001,1989,,,české novely,
Svatý Norbert a jeho dílo /,Říha,xx0115714,1971,"Řehák, Tadeáš Zdeněk",literatura,monografie,
Zapovězená cesta /,"Sacher, Petr",jk01110284,1980,,,česká poezie,
Krvavé velikonoce /,"Sacher, Vilém",jk01110285,1980,,,paměti;vzpomínky;předmluvy;biografické poznámky,
"Ashes, ashes, all fall down /","Salivarová, Zdena",jk01110349,1987,,česká literatura;české spisovatelky;překlady z češtiny;překlady do angličtiny,české novely,
